user11,또 다시 사랑,임창정,발라드,2015,또 다시 사랑,임창정,,대한민국,한국어,4:35
user11,저녁하늘,에일리,발라드,2012,Invitation,박근태,,대한민국,한국어,3:53
user11,illa illa,주니엘,발라드,2012,My first june,김도훈,,대한민국,한국어,3:36
user11,하늘바라기,정은지,발라드,2016,Dream,이단옆차기,,대한민국,한국어,3:40
user11,내가 저지른 사랑,임창정,발라드,2016,I'M,임창정,,대한민국,한국어,3:58
user12,하기나해,그레이,힙합,2015,gratground. 01,그레이,그레이,대한민국,한국어,3:48
user12,피노키오,로이킴,드라마,2014,피노키오,로코베리,"지훈, 구지안",대한민국,한국어,3:33
user12,검은행복,윤미래,힙합,2007,t 3 YOONMIRAE,타이거JK,타이거JK,대한민국,한국어,4:04
user12,봄을 그리다,어반자카파,알앤비,2011,[01],조현아,조현아,대한민국,한국어,4:29
user12,미인,이기찬,발라드,2007,Para Ti Repackage Album,조영수,안영민,대한민국,한국어,3:38
user12,겨울을 걷는다,윤딴딴,락,2014,반오십,윤딴딴,윤딴딴,대한민국,한국어,4:38
user12,그녀를 사랑해줘요,하동균,발라드,2006,Stand Alone,PJ,최갑원,대한민국,한국어,4:19
user12,공감,정준영,발라드,2016,공감,정준영,정준영,대한민국,한국어,4:07
user12,연애,프리스타일,랩,2009,Dry&Wet,지오,미노,대한민국,한국어,3:43
user12,다른별,브라더수,알앤비,2013,Paper,브라더수,브라더수,대한민국,한국어,3:43
user13,우주를건너,백예린,알앤비 ,2015,FRANK,"백예린,구름",구름,대한민국,한국어,4:06
user13,안녕 사랑아,박효신,발라드,2010,안녕 사랑아 (Digital Single) ,"황세준, 김도훈",황세준,대한민국,한국어,3:56
user13,죽을만큼 아파서,MC몽,힙합,2010,블루브랜드 Trauma Part 2,김건우,김건우,대한민국,한국어,4:06
user13,하늘바라기,정은지,발라드,2016,Dream,이단옆차기,이단옆차기,대한민국,한국어,3:40
user13,Simon Dominic,Simon.D,힙합,2015,￦ & ONLY,그레이,그레이,대한민국,한국어,3:43
user13,쿵,Zion.T       ,힙합,2016,쇼미더머니 5 Special ,Zion.T,Zion.T,대한민국,한국어,3:15
user13,회상,리쌍,힙합,2011,AsuRa BalBalTa,길,,대한민국,한국어,4:47
user13,서프라이즈,범키,알앤비,2016,U-TURN ,범키,범키,대한민국,한국어,3:35
user13,Hello,adele,pop,2015,Hello,"adele, greg kerstin",greg kerstin,대한민국,한국어,4:55
user13,이 소설의 끝을 다시 써보려해,한동근,발라드,2014,이 소설의 끝을 다시 써보려 해 ,"제피, 마스터키","제피, 마스터키",대한민국,한국어,4:22
user14,piano,December,발라드,2015,Reason,조영수,조영수,대한민국,한국어,3:03
user14,그림자,Monday Kiz,드라마 ost,2012,해를 품은 달,"한상원, 반형문",,대한민국,한국어,3:56
user14,녹슨 가슴,Monday Kiz,발라드,2007,Incompletion,박해운,,대한민국,한국어,4:37
user14,유리 심장,Monday Kiz,발라드,2010,ru:t;,김원,,대한민국,한국어,3:37
user14,친구라서 끝내 참는 말,Monday Kiz,발라드,2012,Healing activity,"이진성, 멜로딘 준영",,대한민국,한국어,3:38
user14,She's gone,December,발라드,2012,She's gone,조영수,조영수,대한민국,한국어,3:51
user14,사랑을 고백합니다,December,발라드,2009,Dear My Lover,박정욱,,대한민국,한국어,3:59
user14,혼자왔어요,December,발라드,2010,A Story To The Sky,오성훈,,대한민국,한국어,3:42
user14,You are Mine,SG Wannabe,발라드,2015,THE VOICE,김진호,,대한민국,한국어,4:20
user14,So Sick,Ne-Yo,R&B,2006,In My Own Words,Ne-Yo,,USA,English,3:27
user15,민물장어의 꿈,신해철,ROCK,1999,Homemade Cookes,신해철,,대한민국,한국어,3:27
user15,134 14,GOD,hiphop,2001,Chapter4,데니안,박진영,대한민국,한국어,3:29
user15,서울 이곳은,로이킴 ,발라드,2013,응답하라 1994 OST PART1,장철웅,,대한민국,한국어,4:26
user15,Here i stand for you,NEXT,ROCK,1997,Here i stand for you,신해철,신해철,대한민국,한국어,4:50
user15,해에게서 소년에게	,NEXT,ROCK,1997,Lazenca: A Space Rock Opera,신해철,crom,대한민국,한국어,5:03
user15,발해를 꿈꾸며,서태지와 아이들,ROCK,1994,Seotaiji and Boys 3,서태지,서태지,대한민국,한국어,4:40
user15,시대유감,서태지와 아이들,ROCK,1996,Seotaiji and Boys 4,서태지,"서태지, 김국",대한민국,한국어,3:31
user15,낭만에 대하여,최백호,트로트,1995,열여섯번째 이야기,최백호,,대한민국,한국어,3:22
user15,왼손잡이,패닉,ROCK,1995,달팽이,이적,장미기획,대한민국,한국어,3:35
user15,나는 나비,윤도현밴드,ROCK,2006,Why be?,박태희,윤도현밴드,대한민국,한국어,4:37
user16,내가 저지른 사랑,임창정,"Ballad, Dance",2016,I`M,,,,한국어,4:01
user16,이 소설의 끝을 다시 써보려해,한동근,Ballad,2014,The 1st Digital Single `이 소설의 끝을 ,"제피(Xepy), 마스터키(MasterKey)",,대한민국,한국어,
user16,벚꽃 엔딩,버스커버스커,발라드,2012,,장범준,,대한민국,한국어,4:25
user16,사랑의 배터리,홍진영,Adult Contemporary,2009,사랑의 배터리,조영수,,대한민국,한국어,3:35
user16,비행기,거북이,Dance,2006,거북이 사요!!,임성훈,,대한민국,한국어,3:41
user16,시간과 낙엽,악동뮤지션,발라드,2014,시간과 낙엽,이찬혁,,대한민국,한국어,4:07
user16,러시안룰렛,레드벨벳,댄스,2016,러시안룰렛,조윤경,Albi Albertsson,대한민국,한국어,3:31
user16,누구보다 널 사랑해,디셈버,발라드,2011,조영수 All Star - 디셈버,조영수,조영수,대한민국,한국어,3:53
user16,세상이 완벽했다면 (Feat. 태연 of 소녀시대),버벌진트,Rap / Hip-hop,2015,GO HARD Part 1 : 양가치,"버벌진트, Assbrass",,대한민국,한국어,3:52
user16,돌아오지마,헤이즈,랩/힙합,2016,돌아오지마,헤이즈,헤이즈,대한민국,한국어,3:37
user17,stan,eminem,힙합,2001,stan(single),,"Eminem, Dido, Paul Herman",미국,영어,
user17,gear2,loopy,힙합,2015,,,,대한민국,한국어,4:00
user17,향수,일리닛,힙합,2011,Triple1,일리닛,일리닛,대한민국,한국어,5:23
user17,문득,Loquence,힙합,2008,Walk In The Sky,Loquence,Loquence,대한민국,한국어,
user17,사직서,제리케이,힙합,2011,The Amazing Mixtape,소울컴퍼니,소울컴퍼니,대한민국,한국어,
user17,가면무도회,fana,힙합,2009,Fanatic,fana,fana,대한민국,한국어,
user17,그것은 집착 혹은 환상,Loquence,힙합,2008,Walk In The Sky,Loquence,Loquence,대한민국,한국어,
user17,새벽에누워,D.C,힙합,2010,Someone Like You,D.C,D.C,대한민국,한국어,
user17,Lose Yourself,Eminem,힙합,2002,Lose Yourself,Eminem,Eminem,미국,영어,5:23
user18,첨밀밀,헤라,트로트,2008,몽중인,,,중국,한국어,3:30
user18,여자로보여,후니아,알앤비,2015,여자로보여,후니아,,대한민국,한국어,3:51
user18,사랑해요,김범수,"알엔비,발라드",2012,보고싶다,윤일상,,대한민국,한국어,4:08
user18,내 탓은 아니야,권나무,Folk,2014,그림,권나무,권나무,대한민국,한국어,4:47
user18,History,one direction,Pop,2015,Made In The A. M.,,,영국,한국어,3:07
user18,21,DEAN,알앤비,2016,130 mood : TRBL ,"Deanfluenza, Hyuk Shin,Osinachi Nwanari, 2xxx!, Chek Parren",,,한국어,3:27
user18,Why so lonely,원더걸스,Dance,2016,Why So Lonely,"선미, 혜림, 유빈, 홍지상",,대한민국,한국어,3:26
user18,toothbrush,Dnce,Pop,2015,SWAAY,Dnce,Dnce,미국,한국어,3:51
user18,쓰담쓰담,10cm,Folk,2014,3,10cm,10cm,대한민국,한국어,4:01
user18,축가,김연우,발라드,2010,정,윤일상,,대한민국,한국어,4:31
user19,energy,drake,힙합,2015,if you're Reading This It's Too Late,,,미국,영어,3:02
user19,SOFA,crush,알앤비,2014,SOFA,Crush,,대한민국,"한국어,영어",3:49
user19,Eternal Sunshine,Jhene Aiko,알앤비,2014,Souled Out,,,미국,영어,3:30
user19,감아줘,Ryan,알앤비,2016,The Legendary Close Up,Ryan IM,,대한민국,"한국어,영어",3:20
user19,Photograph,Ed Sheeran,발라드,2014,X,Ed Sheeran,,영국,영어,4:19
user19,One,Ed Sheeran,발라드,2014,X,Ed Sheeran,,영국,영어,4:12
user19,Research,Big Sean,힙합,2015,Dark Sky Paradise,,,미국,영어,3:50
user19,그럼,염따,힙합,2016,살아숨셔,염따,염따,대한민국,한국어,3:36
user19,just,마마무,알앤비,2016,Melting,박우상,박우상,대한민국,"한국어,영어",3:41
